user_id,product_id,category,price_tier,price,avg_rating,review_count,session_duration_seconds,time_of_day,day_of_week,is_weekend,page_views_in_session,items_in_cart,user_total_purchases,purchased,interaction_date
USER_00403,PROD_0324,Beauty,budget,21.15,3.8,746,210,17,3,0,1,0,31,1,2024-09-26
USER_00759,PROD_0261,Books,premium,191.61,4.9,129,416,19,1,0,10,3,42,0,2024-02-06
USER_00196,PROD_0378,Home & Kitchen,premium,149.92,3.2,1511,109,11,6,1,4,0,11,0,2024-05-26
USER_00062,PROD_0427,Electronics,premium,166.25,3.2,858,357,12,0,0,12,1,46,0,2024-11-11
USER_00862,PROD_0323,Home & Kitchen,mid-range,76.91,4.7,1518,549,1,4,0,4,3,36,0,2024-04-26
USER_00778,PROD_0434,Books,luxury,910.97,4.5,132,595,5,2,0,16,3,47,0,2024-09-25
USER_00759,PROD_0463,Toys,luxury,660.7,3.2,1375,535,8,2,0,1,3,40,0,2024-07-03
USER_00343,PROD_0085,Sports,premium,161.04,4.6,471,174,10,4,0,18,3,18,1,2024-06-21
USER_00277,PROD_0221,Electronics,luxury,961.66,5.0,617,593,4,5,1,3,0,49,0,2024-08-10
USER_00515,PROD_0435,Beauty,mid-range,66.31,4.1,1361,388,6,6,1,2,1,44,1,2024-06-16
USER_00065,PROD_0407,Electronics,premium,148.35,3.2,925,515,11,2,0,13,3,2,0,2024-12-25
USER_00488,PROD_0024,Sports,budget,23.89,4.7,318,354,9,3,0,14,1,43,1,2024-07-11
USER_00935,PROD_0432,Books,budget,9.77,3.9,862,524,0,3,0,3,2,3,0,2024-03-14
USER_00249,PROD_0288,Toys,budget,13.63,3.2,1393,405,1,4,0,8,5,43,0,2024-05-17
USER_00814,PROD_0358,Toys,mid-range,88.13,4.4,1429,253,23,6,1,5,1,39,1,2024-05-26
USER_00619,PROD_0047,Beauty,budget,6.52,4.5,1644,287,6,4,0,20,5,14,0,2024-03-01
USER_00594,PROD_0461,Beauty,premium,258.15,4.1,1555,597,17,4,0,13,0,38,1,2024-01-26
USER_00237,PROD_0089,Electronics,budget,26.93,3.5,1194,97,6,1,0,16,0,19,0,2024-05-21
USER_00865,PROD_0437,Books,premium,209.25,4.4,1781,209,8,6,1,15,5,28,0,2024-03-10
USER_00568,PROD_0101,Clothing,budget,12.09,4.3,1273,262,15,1,0,3,2,22,0,2024-12-17
USER_00872,PROD_0070,Electronics,mid-range,49.06,4.2,1474,411,3,3,0,7,4,46,0,2024-02-01
USER_00600,PROD_0306,Sports,premium,272.85,4.3,314,412,16,0,0,9,1,28,0,2024-02-26
USER_00119,PROD_0158,Clothing,premium,135.89,3.0,1098,113,10,5,1,14,3,39,0,2024-10-12
USER_00963,PROD_0090,Home & Kitchen,budget,7.71,3.9,1497,53,20,3,0,10,2,31,0,2024-07-25
USER_00128,PROD_0244,Sports,premium,234.1,4.5,1942,266,4,3,0,10,4,22,1,2024-06-27
USER_00352,PROD_0270,Beauty,luxury,346.99,4.7,195,148,18,5,1,3,0,48,0,2024-11-30
USER_00488,PROD_0487,Books,luxury,670.19,4.5,461,355,22,1,0,12,5,49,0,2024-01-30
USER_00021,PROD_0026,Sports,luxury,717.12,3.9,519,235,18,3,0,2,0,45,0,2024-08-22
USER_00702,PROD_0263,Sports,budget,27.48,3.6,308,309,15,1,0,16,5,10,0,2024-12-24
USER_00389,PROD_0365,Sports,luxury,926.25,3.8,1999,375,19,3,0,18,0,25,0,2024-07-11
USER_00099,PROD_0497,Home & Kitchen,mid-range,51.12,3.3,1357,71,7,0,0,15,3,22,0,2024-09-30
USER_00709,PROD_0467,Home & Kitchen,premium,238.55,3.1,247,377,1,1,0,8,5,41,0,2024-03-12
USER_00142,PROD_0071,Home & Kitchen,mid-range,78.12,4.7,1040,62,21,5,1,5,3,22,0,2024-04-06
USER_00326,PROD_0207,Books,premium,273.94,4.7,906,347,12,2,0,8,0,45,1,2024-11-27
USER_00982,PROD_0495,Toys,budget,8.5,5.0,484,285,22,6,1,19,5,40,0,2024-11-03
USER_00414,PROD_0492,Toys,budget,11.02,3.1,1221,102,0,6,1,2,1,41,0,2024-07-14
USER_00932,PROD_0194,Electronics,mid-range,99.46,4.8,950,94,8,1,0,5,5,37,0,2024-12-31
USER_00810,PROD_0252,Toys,mid-range,34.8,4.5,429,461,22,6,1,14,1,32,0,2024-03-31
USER_00337,PROD_0349,Sports,budget,7.77,4.8,1227,24,16,4,0,20,0,5,0,2024-09-27
USER_00825,PROD_0442,Beauty,premium,157.56,4.1,1117,253,14,3,0,3,5,12,0,2024-07-25
USER_00792,PROD_0475,Books,budget,6.54,4.1,1040,399,12,0,0,3,3,48,0,2024-11-11
USER_00607,PROD_0272,Books,budget,19.66,4.1,680,288,19,0,0,1,5,45,1,2024-10-21
USER_00552,PROD_0025,Beauty,mid-range,85.45,3.8,135,585,2,4,0,4,2,49,0,2024-10-04
USER_00115,PROD_0162,Home & Kitchen,mid-range,97.58,3.5,1769,525,23,0,0,14,2,28,0,2024-06-17
USER_00024,PROD_0498,Books,mid-range,58.95,3.6,1145,488,2,4,0,9,1,27,1,2024-04-26
USER_00949,PROD_0340,Clothing,luxury,919.24,4.9,854,538,23,1,0,2,3,7,0,2024-09-17
USER_00892,PROD_0042,Clothing,budget,27.64,4.7,150,516,18,3,0,4,1,39,1,2024-10-03
USER_00724,PROD_0076,Beauty,mid-range,68.19,4.7,1197,322,6,5,1,17,4,36,0,2024-01-27
USER_00692,PROD_0155,Home & Kitchen,mid-range,38.45,3.4,249,114,7,0,0,14,0,15,0,2024-04-01
USER_00174,PROD_0225,Electronics,luxury,492.14,4.1,1409,225,17,5,1,6,0,39,1,2024-10-12
USER_00792,PROD_0107,Toys,budget,24.46,3.4,1651,363,10,1,0,9,0,1,0,2024-07-09
USER_00414,PROD_0301,Home & Kitchen,mid-range,35.35,4.3,1091,398,23,5,1,20,3,42,0,2024-10-12
USER_00805,PROD_0166,Sports,mid-range,84.3,3.8,1865,219,18,6,1,12,0,34,0,2024-05-05
USER_00531,PROD_0296,Sports,luxury,796.65,3.8,240,53,11,0,0,1,3,10,0,2024-07-22
USER_00419,PROD_0200,Toys,budget,12.07,3.6,1207,190,15,2,0,11,3,42,1,2024-01-17
USER_00312,PROD_0073,Beauty,luxury,880.54,3.1,688,589,20,1,0,6,1,37,0,2024-03-12
USER_00023,PROD_0205,Toys,luxury,570.26,4.3,1685,406,3,6,1,3,1,41,0,2024-03-10
USER_00216,PROD_0014,Home & Kitchen,mid-range,55.91,3.4,551,267,9,3,0,5,5,13,0,2024-03-07
USER_00393,PROD_0236,Beauty,luxury,977.09,4.6,754,24,21,1,0,9,2,36,0,2024-12-10
USER_00620,PROD_0292,Electronics,luxury,822.91,3.4,783,91,10,0,0,3,3,41,0,2024-08-05
USER_00368,PROD_0271,Sports,budget,23.61,3.7,271,252,0,4,0,1,4,37,0,2024-03-29
USER_00612,PROD_0365,Sports,luxury,926.25,3.8,1999,461,10,5,1,18,1,27,0,2024-10-19
USER_00854,PROD_0495,Toys,budget,8.5,5.0,484,264,22,5,1,12,4,30,1,2024-07-06
USER_00049,PROD_0139,Beauty,budget,24.91,4.1,89,208,22,2,0,19,5,6,0,2024-12-18
USER_00948,PROD_0238,Home & Kitchen,premium,216.91,4.6,1930,417,19,4,0,5,2,5,1,2024-12-27
USER_00510,PROD_0384,Books,premium,278.27,4.7,1462,194,16,5,1,8,5,1,0,2024-05-18
USER_00117,PROD_0040,Clothing,mid-range,34.48,3.0,1139,186,11,0,0,13,2,10,0,2024-12-30
USER_00918,PROD_0063,Home & Kitchen,luxury,521.32,4.5,153,401,18,2,0,15,5,48,0,2024-01-31
USER_00241,PROD_0108,Beauty,luxury,335.15,3.5,1742,125,21,0,0,18,1,9,0,2024-12-30
USER_00510,PROD_0159,Clothing,premium,109.1,3.1,603,391,14,1,0,14,1,5,0,2024-07-16
USER_00707,PROD_0461,Beauty,premium,258.15,4.1,1555,527,16,4,0,19,2,22,0,2024-03-08
USER_00349,PROD_0237,Electronics,luxury,309.74,4.1,936,281,23,4,0,2,4,43,0,2024-04-05
USER_00624,PROD_0269,Sports,premium,233.02,3.7,317,400,16,4,0,17,1,44,0,2024-12-27
USER_00274,PROD_0356,Electronics,premium,148.23,4.3,217,409,22,5,1,2,4,14,1,2024-10-19
USER_00659,PROD_0131,Electronics,budget,23.86,4.9,413,348,8,1,0,13,5,3,0,2024-10-01
USER_00892,PROD_0100,Books,luxury,855.61,4.9,1512,328,15,4,0,9,4,14,1,2024-12-20
USER_00900,PROD_0026,Sports,luxury,717.12,3.9,519,384,21,2,0,2,3,11,0,2024-01-17
USER_00788,PROD_0077,Books,mid-range,60.09,3.1,751,12,22,6,1,14,3,10,0,2024-06-02
USER_00161,PROD_0191,Home & Kitchen,mid-range,94.94,3.9,1435,507,12,1,0,3,3,50,0,2024-01-02
USER_00260,PROD_0104,Clothing,luxury,727.89,4.5,937,503,3,6,1,4,5,33,0,2024-07-07
USER_00589,PROD_0178,Sports,premium,200.09,4.0,169,229,15,6,1,14,1,29,0,2024-03-10
USER_00857,PROD_0118,Electronics,mid-range,88.3,3.8,1581,289,21,2,0,7,0,49,0,2024-07-10
USER_00656,PROD_0113,Beauty,premium,253.16,4.0,1288,297,20,6,1,11,3,3,0,2024-03-03
USER_00813,PROD_0126,Electronics,budget,21.07,3.3,950,499,23,3,0,16,2,5,0,2024-06-20
USER_00818,PROD_0146,Home & Kitchen,luxury,470.7,3.9,1254,503,15,0,0,7,4,44,0,2024-02-05
USER_00067,PROD_0462,Clothing,mid-range,72.77,4.3,835,153,12,6,1,6,3,40,1,2024-05-05
USER_00353,PROD_0426,Books,luxury,796.12,3.6,1675,65,6,2,0,9,3,36,0,2024-12-25
USER_00797,PROD_0306,Sports,premium,272.85,4.3,314,28,3,4,0,1,0,0,0,2024-04-19
USER_00490,PROD_0250,Electronics,luxury,364.17,3.4,1314,333,2,1,0,3,1,32,0,2024-10-29
USER_00832,PROD_0391,Sports,luxury,776.08,3.7,1803,60,1,0,0,17,5,12,0,2024-10-14
USER_00561,PROD_0067,Books,premium,222.34,5.0,1344,263,20,3,0,6,4,18,0,2024-12-12
USER_00915,PROD_0238,Home & Kitchen,premium,216.91,4.6,1930,319,15,4,0,10,0,14,0,2024-12-13
USER_00991,PROD_0294,Home & Kitchen,budget,14.93,4.5,898,245,23,2,0,19,5,37,0,2024-04-10
USER_00140,PROD_0192,Sports,budget,5.72,4.3,1641,51,6,2,0,2,3,49,1,2024-04-17
USER_00257,PROD_0154,Beauty,premium,170.36,3.9,632,257,20,5,1,5,2,13,1,2024-11-23
USER_00854,PROD_0267,Beauty,mid-range,60.1,4.8,852,451,18,0,0,18,3,29,0,2024-04-08
USER_00366,PROD_0339,Sports,mid-range,88.17,3.2,1869,535,11,0,0,5,0,44,1,2024-12-23
USER_00675,PROD_0456,Toys,premium,275.35,3.0,1168,125,3,0,0,14,3,2,0,2024-10-07
USER_00603,PROD_0335,Books,luxury,976.39,4.6,1645,259,10,0,0,16,0,18,0,2024-10-14
USER_00031,PROD_0140,Home & Kitchen,luxury,763.06,3.1,1331,471,15,6,1,15,2,22,0,2024-06-09
USER_00516,PROD_0047,Beauty,budget,6.52,4.5,1644,488,23,1,0,14,1,23,1,2024-05-07
USER_00678,PROD_0474,Electronics,luxury,669.72,3.7,1883,357,21,3,0,2,2,36,0,2024-08-29
USER_00836,PROD_0075,Sports,luxury,692.63,3.2,1940,312,6,5,1,20,5,16,0,2024-03-30
USER_00347,PROD_0372,Electronics,budget,21.78,3.8,1055,349,8,4,0,19,2,32,1,2024-08-16
USER_00555,PROD_0380,Home & Kitchen,premium,240.81,3.4,1258,375,18,2,0,16,5,20,0,2024-06-26
USER_00539,PROD_0486,Toys,mid-range,75.75,3.7,370,204,3,5,1,5,3,0,0,2024-01-20
USER_00349,PROD_0163,Sports,budget,25.55,3.8,156,281,18,6,1,11,2,27,0,2024-12-01
USER_00724,PROD_0165,Home & Kitchen,budget,29.85,3.2,1570,219,20,0,0,17,3,12,0,2024-06-03
USER_00186,PROD_0026,Sports,luxury,717.12,3.9,519,589,10,1,0,6,4,29,0,2024-08-20
USER_00458,PROD_0041,Clothing,mid-range,30.5,4.4,125,398,1,6,1,4,2,15,0,2024-11-17
USER_00394,PROD_0422,Sports,budget,6.13,3.3,687,24,7,1,0,5,0,12,0,2024-08-27
USER_00818,PROD_0227,Home & Kitchen,mid-range,72.49,3.7,1308,563,9,1,0,11,0,7,0,2024-07-16
USER_00755,PROD_0036,Books,mid-range,38.99,4.0,1130,400,9,0,0,11,4,33,0,2024-03-18
USER_00920,PROD_0280,Home & Kitchen,budget,9.51,4.4,637,542,1,4,0,12,5,4,0,2024-05-03
USER_00636,PROD_0460,Beauty,luxury,753.8,4.4,33,281,8,3,0,2,2,7,0,2024-01-04
USER_00928,PROD_0423,Toys,luxury,663.53,3.3,1834,497,22,3,0,13,1,38,0,2024-03-14
USER_00224,PROD_0312,Clothing,premium,221.0,4.0,1966,377,9,1,0,11,0,18,0,2024-02-06
USER_00023,PROD_0318,Beauty,premium,113.18,3.2,1394,254,21,6,1,18,0,49,0,2024-07-07
USER_00685,PROD_0448,Clothing,mid-range,33.67,3.8,1474,451,12,4,0,18,4,34,0,2024-05-17
USER_00554,PROD_0460,Beauty,luxury,753.8,4.4,33,586,1,3,0,14,1,8,0,2024-01-04
USER_00358,PROD_0093,Books,mid-range,55.5,3.1,1365,240,23,2,0,5,1,8,0,2024-06-19
USER_00141,PROD_0027,Books,budget,22.01,3.2,1817,62,5,4,0,10,3,48,0,2024-03-08
USER_00217,PROD_0325,Electronics,premium,161.77,4.9,704,355,16,2,0,8,1,15,0,2024-12-11
USER_00062,PROD_0250,Electronics,luxury,364.17,3.4,1314,433,12,3,0,10,2,44,0,2024-10-24
USER_00610,PROD_0378,Home & Kitchen,premium,149.92,3.2,1511,61,22,1,0,5,3,25,0,2024-01-23
USER_00362,PROD_0374,Beauty,luxury,324.36,3.1,1599,471,11,5,1,12,5,25,1,2024-04-20
USER_00568,PROD_0277,Books,premium,122.98,3.6,468,46,9,5,1,18,0,0,0,2024-07-13
USER_00471,PROD_0254,Clothing,budget,11.93,5.0,271,126,13,3,0,14,4,30,1,2024-04-11
USER_00882,PROD_0036,Books,mid-range,38.99,4.0,1130,176,13,2,0,4,3,3,1,2024-05-08
USER_00992,PROD_0423,Toys,luxury,663.53,3.3,1834,106,13,5,1,13,5,45,0,2024-10-05
USER_00785,PROD_0276,Clothing,luxury,456.97,3.2,1736,96,14,0,0,4,3,22,0,2024-05-27
USER_00694,PROD_0143,Clothing,luxury,423.3,4.0,1337,331,10,6,1,17,3,12,1,2024-04-28
USER_00816,PROD_0440,Toys,premium,240.98,4.4,1006,254,9,2,0,15,0,18,0,2024-05-08
USER_00626,PROD_0394,Clothing,mid-range,52.59,4.4,713,128,22,6,1,3,2,13,0,2024-07-07
USER_00571,PROD_0330,Toys,mid-range,80.48,3.1,751,10,20,6,1,15,5,11,0,2024-12-29
USER_00561,PROD_0314,Beauty,budget,17.61,3.3,512,591,8,1,0,1,0,39,1,2024-06-25
USER_00357,PROD_0101,Clothing,budget,12.09,4.3,1273,510,13,6,1,18,1,45,0,2024-05-12
USER_00458,PROD_0436,Sports,luxury,519.63,3.3,1873,521,12,1,0,15,3,42,0,2024-04-02
USER_00028,PROD_0014,Home & Kitchen,mid-range,55.91,3.4,551,13,10,5,1,6,2,50,0,2024-03-02
USER_00102,PROD_0098,Toys,budget,12.6,3.4,1614,517,15,1,0,1,2,16,0,2024-08-20
USER_00246,PROD_0212,Toys,luxury,910.67,3.1,145,243,13,0,0,11,5,20,1,2024-10-21
USER_00095,PROD_0089,Electronics,budget,26.93,3.5,1194,334,20,1,0,10,3,29,0,2024-05-21
USER_00558,PROD_0387,Books,premium,193.48,5.0,270,115,14,3,0,10,0,39,1,2024-03-14
USER_00084,PROD_0108,Beauty,luxury,335.15,3.5,1742,503,15,6,1,9,3,9,0,2024-12-08
USER_00664,PROD_0484,Clothing,luxury,562.12,4.8,923,186,1,1,0,14,2,16,0,2024-06-18
USER_00942,PROD_0084,Toys,budget,26.46,3.4,1677,536,20,4,0,6,0,11,0,2024-04-12
USER_00059,PROD_0143,Clothing,luxury,423.3,4.0,1337,262,14,3,0,14,2,41,0,2024-03-14
USER_00380,PROD_0054,Home & Kitchen,luxury,499.67,4.4,1501,59,13,5,1,7,2,8,0,2024-12-07
USER_00936,PROD_0083,Clothing,premium,131.84,4.4,788,440,2,6,1,6,2,24,0,2024-05-12
USER_00384,PROD_0084,Toys,budget,26.46,3.4,1677,281,7,5,1,9,0,25,0,2024-03-23
USER_00211,PROD_0070,Electronics,mid-range,49.06,4.2,1474,15,13,6,1,11,1,50,0,2024-12-15
USER_00529,PROD_0419,Books,premium,265.06,4.2,1256,270,4,6,1,19,1,5,0,2024-09-01
USER_00570,PROD_0271,Sports,budget,23.61,3.7,271,381,14,1,0,14,5,31,0,2024-06-18
USER_00091,PROD_0215,Electronics,budget,13.11,3.1,739,324,14,2,0,17,4,46,1,2024-02-07
USER_00873,PROD_0027,Books,budget,22.01,3.2,1817,304,7,2,0,4,4,0,0,2024-12-11
USER_00462,PROD_0006,Toys,budget,23.97,3.3,870,194,3,2,0,12,1,4,0,2024-08-07
USER_00798,PROD_0178,Sports,premium,200.09,4.0,169,545,10,2,0,10,2,7,0,2024-12-11
USER_00226,PROD_0087,Toys,budget,29.17,3.6,1318,569,6,0,0,20,3,46,0,2024-10-14
USER_00804,PROD_0224,Books,premium,214.96,5.0,609,549,23,2,0,5,3,22,0,2024-01-03
USER_00862,PROD_0316,Clothing,premium,174.57,3.6,842,295,0,2,0,12,3,32,0,2024-07-03
USER_00189,PROD_0185,Home & Kitchen,premium,234.03,4.7,680,407,23,2,0,12,4,16,0,2024-11-13
USER_00312,PROD_0376,Books,mid-range,77.53,4.9,766,548,9,3,0,9,0,36,0,2024-07-11
USER_00329,PROD_0448,Clothing,mid-range,33.67,3.8,1474,217,19,3,0,4,4,49,0,2024-09-05
USER_00986,PROD_0063,Home & Kitchen,luxury,521.32,4.5,153,227,0,1,0,7,3,48,1,2024-12-31
USER_00090,PROD_0404,Sports,luxury,638.98,3.4,1247,469,16,1,0,20,5,45,0,2024-08-06
USER_00166,PROD_0463,Toys,luxury,660.7,3.2,1375,83,23,3,0,12,0,37,0,2024-09-12
USER_00305,PROD_0107,Toys,budget,24.46,3.4,1651,247,16,0,0,17,5,17,0,2024-09-30
USER_00727,PROD_0026,Sports,luxury,717.12,3.9,519,52,9,5,1,9,4,14,0,2024-09-28
USER_00659,PROD_0373,Toys,mid-range,96.7,3.3,1249,47,12,2,0,10,5,16,0,2024-05-01
USER_00158,PROD_0191,Home & Kitchen,mid-range,94.94,3.9,1435,359,23,0,0,20,4,28,0,2024-01-29
USER_00969,PROD_0048,Toys,budget,11.22,3.4,923,479,20,1,0,17,5,26,0,2024-06-18
USER_00962,PROD_0219,Sports,premium,191.91,4.3,1845,202,22,0,0,9,5,4,0,2024-12-09
USER_00970,PROD_0149,Home & Kitchen,premium,211.16,4.0,396,502,3,3,0,15,2,1,1,2024-08-22
USER_00031,PROD_0305,Toys,luxury,624.77,4.1,1191,584,14,2,0,19,3,21,0,2024-10-30
USER_00803,PROD_0166,Sports,mid-range,84.3,3.8,1865,565,5,0,0,8,2,9,0,2024-02-19
USER_00507,PROD_0416,Clothing,premium,245.5,4.5,754,491,14,0,0,6,0,49,0,2024-10-28
USER_00029,PROD_0062,Home & Kitchen,mid-range,48.59,3.3,1326,108,9,5,1,10,1,17,0,2024-02-03
USER_00208,PROD_0009,Books,premium,261.43,4.5,1103,454,12,0,0,7,5,1,1,2024-12-09
USER_00509,PROD_0078,Toys,budget,27.47,3.4,516,267,14,3,0,9,0,13,0,2024-12-19
USER_00491,PROD_0029,Sports,mid-range,61.76,4.9,1798,379,4,5,1,17,1,44,0,2024-12-28
USER_00025,PROD_0458,Beauty,luxury,922.48,3.3,1037,174,6,1,0,18,5,20,0,2024-10-15
USER_00288,PROD_0199,Toys,luxury,537.91,4.6,552,153,20,6,1,13,2,15,0,2024-04-21
USER_00923,PROD_0492,Toys,budget,11.02,3.1,1221,125,4,0,0,19,4,4,1,2024-02-05
USER_00673,PROD_0250,Electronics,luxury,364.17,3.4,1314,282,20,5,1,6,0,39,0,2024-04-13
USER_00542,PROD_0444,Clothing,premium,108.41,4.9,166,380,9,2,0,12,2,21,1,2024-11-20
USER_00591,PROD_0473,Clothing,mid-range,77.62,4.2,1617,126,13,1,0,13,2,26,0,2024-11-19
USER_00764,PROD_0043,Books,mid-range,49.49,4.0,1109,274,17,4,0,13,0,23,0,2024-02-23
USER_00325,PROD_0135,Beauty,budget,24.44,3.3,642,588,6,0,0,11,3,39,0,2024-09-09
USER_00219,PROD_0204,Clothing,luxury,330.55,4.5,1449,454,21,3,0,2,1,33,1,2024-04-18
USER_00153,PROD_0361,Electronics,premium,286.67,4.0,1674,586,3,0,0,1,0,32,0,2024-07-08
USER_00839,PROD_0004,Books,budget,19.03,4.4,1441,74,6,3,0,5,1,10,0,2024-08-15
USER_00505,PROD_0165,Home & Kitchen,budget,29.85,3.2,1570,85,0,5,1,1,1,14,0,2024-07-27
USER_00442,PROD_0151,Clothing,luxury,752.13,4.0,1628,53,23,2,0,4,4,8,0,2024-10-23
USER_00394,PROD_0475,Books,budget,6.54,4.1,1040,531,15,6,1,3,5,50,0,2024-06-02
USER_00945,PROD_0285,Toys,budget,27.08,3.3,1550,438,19,3,0,18,1,19,1,2024-03-28
USER_00018,PROD_0087,Toys,budget,29.17,3.6,1318,162,6,2,0,11,1,13,1,2024-06-05
USER_00765,PROD_0071,Home & Kitchen,mid-range,78.12,4.7,1040,236,6,5,1,5,4,6,0,2024-04-27
USER_00476,PROD_0377,Sports,budget,19.35,4.1,820,424,0,4,0,7,3,17,0,2024-10-18
USER_00676,PROD_0059,Sports,budget,28.54,4.1,1190,172,16,2,0,15,0,32,0,2024-08-28
USER_00944,PROD_0388,Books,budget,6.64,3.8,1473,237,6,4,0,19,2,24,0,2024-01-19
USER_00483,PROD_0158,Clothing,premium,135.89,3.0,1098,593,4,0,0,11,2,14,0,2024-05-13
USER_00614,PROD_0108,Beauty,luxury,335.15,3.5,1742,19,21,0,0,8,1,21,0,2024-07-22
USER_00626,PROD_0460,Beauty,luxury,753.8,4.4,33,564,19,3,0,13,4,34,0,2024-08-01
USER_00692,PROD_0203,Home & Kitchen,mid-range,98.65,3.5,789,263,17,0,0,12,2,26,0,2024-11-04
USER_00196,PROD_0095,Home & Kitchen,premium,233.38,3.7,1432,340,13,2,0,12,4,5,0,2024-08-28
USER_00289,PROD_0190,Books,luxury,737.79,4.5,421,320,6,1,0,16,1,43,0,2024-07-02
USER_00280,PROD_0184,Sports,luxury,978.34,3.9,841,548,9,6,1,1,1,45,0,2024-10-27
USER_00389,PROD_0355,Sports,premium,150.73,3.0,1619,444,23,6,1,12,0,39,0,2024-04-28
USER_00556,PROD_0324,Beauty,budget,21.15,3.8,746,526,9,2,0,7,2,32,0,2024-02-28
USER_00666,PROD_0039,Beauty,premium,187.62,4.0,252,77,22,6,1,1,2,5,1,2024-01-28
USER_00105,PROD_0281,Home & Kitchen,premium,101.22,4.7,1164,254,12,2,0,5,2,32,1,2024-12-11
USER_00245,PROD_0239,Home & Kitchen,budget,21.87,3.9,1273,158,2,4,0,11,5,49,1,2024-05-31
USER_00779,PROD_0020,Beauty,premium,142.53,4.0,1816,555,23,4,0,14,2,49,0,2024-03-29
USER_00543,PROD_0334,Books,luxury,623.18,3.6,787,363,8,2,0,10,2,8,0,2024-09-04
USER_00522,PROD_0370,Clothing,luxury,546.08,3.1,1786,424,11,3,0,4,2,6,0,2024-02-08
USER_00967,PROD_0446,Clothing,premium,286.6,4.4,286,140,7,2,0,2,0,46,1,2024-04-10
USER_00623,PROD_0317,Toys,premium,235.78,3.1,1297,287,2,2,0,1,5,6,0,2024-04-17
USER_00643,PROD_0206,Beauty,mid-range,64.67,3.1,1033,303,0,5,1,8,4,13,0,2024-11-23
USER_00549,PROD_0313,Electronics,luxury,372.45,4.8,708,504,13,4,0,16,4,8,0,2024-12-20
USER_00669,PROD_0268,Home & Kitchen,luxury,579.11,4.5,645,442,21,6,1,8,3,22,0,2024-02-18
USER_00508,PROD_0006,Toys,budget,23.97,3.3,870,243,11,5,1,10,0,24,1,2024-03-23
USER_00921,PROD_0183,Beauty,luxury,941.25,3.4,1203,70,18,0,0,19,2,20,0,2024-04-15
USER_00770,PROD_0329,Clothing,luxury,407.98,3.4,1423,535,9,1,0,8,4,46,0,2024-08-27
USER_00509,PROD_0451,Sports,luxury,755.38,4.5,593,534,12,3,0,14,5,27,0,2024-01-18
USER_00762,PROD_0405,Clothing,premium,272.3,3.6,1767,282,17,5,1,9,3,26,0,2024-07-06
USER_00795,PROD_0049,Clothing,luxury,428.44,3.9,1795,357,16,0,0,10,4,35,1,2024-04-08
USER_00067,PROD_0136,Electronics,budget,28.22,4.2,1864,76,23,3,0,18,2,27,0,2024-01-11
USER_00868,PROD_0153,Home & Kitchen,premium,194.65,4.1,876,315,9,1,0,13,3,44,0,2024-10-29
USER_00340,PROD_0121,Toys,luxury,676.75,4.5,1643,598,13,0,0,8,0,12,0,2024-04-22
USER_00701,PROD_0467,Home & Kitchen,premium,238.55,3.1,247,90,23,1,0,18,0,30,0,2024-03-26
USER_00257,PROD_0017,Beauty,mid-range,77.92,4.7,1594,595,12,1,0,5,2,49,0,2024-07-30
USER_00320,PROD_0229,Beauty,mid-range,73.98,4.8,1328,183,9,1,0,8,5,38,1,2024-04-16
USER_00131,PROD_0026,Sports,luxury,717.12,3.9,519,467,7,0,0,12,0,48,1,2024-02-05
USER_00773,PROD_0102,Home & Kitchen,budget,25.46,4.5,1382,79,5,5,1,2,2,0,0,2024-04-20
USER_00599,PROD_0113,Beauty,premium,253.16,4.0,1288,270,17,2,0,5,5,29,0,2024-05-22
USER_00389,PROD_0447,Electronics,mid-range,46.97,4.3,1092,390,23,2,0,17,4,41,0,2024-09-11
USER_00126,PROD_0152,Electronics,budget,12.36,3.8,503,111,6,3,0,12,3,24,0,2024-10-10
USER_00831,PROD_0199,Toys,luxury,537.91,4.6,552,202,12,0,0,10,4,7,0,2024-08-26
USER_00298,PROD_0086,Clothing,budget,21.5,3.8,575,329,5,6,1,3,2,47,1,2024-04-14
USER_00899,PROD_0481,Electronics,mid-range,70.48,3.1,710,418,2,6,1,3,0,8,0,2024-06-23
USER_01000,PROD_0222,Beauty,luxury,783.22,3.9,623,189,4,4,0,18,1,23,0,2024-06-21
USER_00091,PROD_0289,Beauty,luxury,668.85,3.6,456,285,19,3,0,19,1,42,0,2024-05-16
USER_00209,PROD_0492,Toys,budget,11.02,3.1,1221,149,21,1,0,1,1,23,0,2024-03-12
USER_00104,PROD_0020,Beauty,premium,142.53,4.0,1816,80,12,1,0,3,4,46,0,2024-03-05
USER_00340,PROD_0274,Toys,luxury,907.66,4.4,1988,322,12,4,0,20,5,42,1,2024-12-06
USER_00715,PROD_0411,Toys,mid-range,64.88,4.0,1026,441,0,1,0,8,4,0,0,2024-02-20
USER_00012,PROD_0494,Clothing,budget,15.06,3.5,449,586,16,5,1,9,0,40,1,2024-05-18
USER_00448,PROD_0297,Sports,budget,29.15,3.3,1945,414,6,1,0,13,5,3,0,2024-09-24
USER_00019,PROD_0233,Home & Kitchen,premium,266.09,3.5,1693,67,13,0,0,6,1,10,0,2024-11-25
USER_00108,PROD_0221,Electronics,luxury,961.66,5.0,617,219,22,0,0,2,1,11,0,2024-12-02
USER_00957,PROD_0021,Beauty,luxury,400.01,3.3,1530,424,7,1,0,11,0,6,0,2024-08-13
